銀行別,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月,2022年1月,2021年1月市占率,2021年1月排名,2021年2月市占率,2021年2月排名,2021年3月市占率,2021年3月排名,2021年4月市占率,2021年4月排名,2021年5月市占率,2021年5月排名,2021年6月市占率,2021年6月排名,2021年7月市占率,2021年7月排名,2021年8月市占率,2021年8月排名,2021年9月市占率,2021年9月排名,2021年10月市占率,2021年10月排名,2021年11月市占率,2021年11月排名,2021年12月市占率,2021年12月排名,2022年1月市占率,2022年1月排名
花旗(台灣)商業銀行,434799.0,424733.0,448106.0,408016.0,401065.0,334758.0,339678.0,373160.0,358398.0,350069.0,387664.0,370993.0,236935.0,0.24%,23.0,0.24%,23.0,0.25%,23.0,0.23%,23.0,0.24%,23.0,0.23%,23.0,0.21%,23.0,0.22%,23.0,0.22%,23.0,0.21%,23.0,0.22%,23.0,0.21%,23.0,0.12%,28.0
王道商業銀行,101417.0,108725.0,111067.0,99276.0,96234.0,78069.0,83731.0,94112.0,90081.0,90406.0,98619.0,93342.0,99632.0,0.06%,33.0,0.06%,32.0,0.06%,33.0,0.06%,32.0,0.06%,33.0,0.05%,33.0,0.05%,32.0,0.06%,32.0,0.05%,32.0,0.05%,32.0,0.06%,32.0,0.05%,32.0,0.05%,35.0
臺灣中小企業銀行,1748011.0,1867658.0,1750311.0,1891187.0,1656182.0,1615454.0,1817770.0,1733905.0,1751904.0,1796734.0,1790294.0,1961448.0,2371384.0,0.96%,16.0,1.05%,16.0,0.97%,16.0,1.08%,13.0,0.99%,16.0,1.11%,14.0,1.14%,13.0,1.03%,15.0,1.06%,13.0,1.05%,13.0,1.01%,15.0,1.09%,13.0,1.19%,13.0
渣打國際商業銀行,573928.0,539748.0,572562.0,547721.0,532896.0,447918.0,486616.0,532269.0,524930.0,506902.0,541046.0,545604.0,709481.0,0.32%,22.0,0.30%,22.0,0.32%,22.0,0.31%,22.0,0.32%,22.0,0.31%,22.0,0.31%,22.0,0.32%,22.0,0.32%,22.0,0.30%,22.0,0.31%,22.0,0.30%,22.0,0.36%,21.0
台中商業銀行,754539.0,714288.0,812536.0,737714.0,765369.0,765779.0,768948.0,809760.0,767453.0,732306.0,800500.0,765260.0,884635.0,0.41%,19.0,0.40%,19.0,0.45%,19.0,0.42%,19.0,0.46%,19.0,0.52%,19.0,0.48%,19.0,0.48%,19.0,0.46%,19.0,0.43%,19.0,0.45%,19.0,0.43%,19.0,0.45%,19.0
京城商業銀行,180601.0,154814.0,182874.0,176952.0,178574.0,152665.0,162777.0,173978.0,170324.0,166246.0,175502.0,176858.0,179855.0,0.10%,29.0,0.09%,30.0,0.10%,29.0,0.10%,29.0,0.11%,29.0,0.10%,29.0,0.10%,29.0,0.10%,29.0,0.10%,29.0,0.10%,29.0,0.10%,29.0,0.10%,29.0,0.09%,29.0
匯豐(台灣)商業銀行,244882.0,238870.0,271928.0,242344.0,257910.0,235666.0,246294.0,255896.0,248094.0,243371.0,278275.0,274723.0,290974.0,0.13%,28.0,0.13%,28.0,0.15%,28.0,0.14%,28.0,0.15%,28.0,0.16%,28.0,0.15%,28.0,0.15%,28.0,0.15%,28.0,0.14%,28.0,0.16%,28.0,0.15%,27.0,0.15%,26.0
瑞興商業銀行,59146.0,60677.0,63181.0,58458.0,56043.0,46354.0,48741.0,57495.0,55997.0,54386.0,59513.0,56751.0,59713.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,36.0,0.03%,37.0,0.03%,37.0,0.03%,37.0,0.03%,38.0
華泰商業銀行,57301.0,55172.0,54228.0,52814.0,50749.0,42998.0,46184.0,51950.0,50766.0,49641.0,52070.0,52050.0,123338.0,0.03%,37.0,0.03%,37.0,0.03%,37.0,0.03%,37.0,0.03%,37.0,0.03%,37.0,0.03%,37.0,0.03%,37.0,0.03%,37.0,0.03%,38.0,0.03%,38.0,0.03%,38.0,0.06%,34.0
臺灣新光商業銀行,1801231.0,1648981.0,1866112.0,1777578.0,1808064.0,1649261.0,1783696.0,1862267.0,1730551.0,1686369.0,1806271.0,1835503.0,993886.0,0.99%,15.0,0.93%,17.0,1.03%,15.0,1.02%,15.0,1.08%,14.0,1.13%,13.0,1.12%,14.0,1.11%,13.0,1.05%,15.0,0.99%,15.0,1.02%,14.0,1.02%,14.0,0.50%,18.0
陽信商業銀行,141134.0,136586.0,143918.0,133184.0,140194.0,121176.0,126071.0,137740.0,128862.0,125590.0,142713.0,134901.0,246271.0,0.08%,31.0,0.08%,31.0,0.08%,31.0,0.08%,31.0,0.08%,31.0,0.08%,31.0,0.08%,31.0,0.08%,31.0,0.08%,31.0,0.07%,31.0,0.08%,31.0,0.07%,31.0,0.12%,27.0
板信商業銀行,168710.0,159846.0,177653.0,159927.0,164890.0,142984.0,148606.0,160271.0,154352.0,150400.0,166201.0,159349.0,162134.0,0.09%,30.0,0.09%,29.0,0.10%,30.0,0.09%,30.0,0.10%,30.0,0.10%,30.0,0.09%,30.0,0.10%,30.0,0.09%,30.0,0.09%,30.0,0.09%,30.0,0.09%,30.0,0.08%,30.0
三信商業銀行,90257.0,82553.0,94078.0,85612.0,87781.0,71033.0,76814.0,86927.0,83981.0,82541.0,91946.0,88855.0,129541.0,0.05%,34.0,0.05%,34.0,0.05%,34.0,0.05%,34.0,0.05%,34.0,0.05%,34.0,0.05%,34.0,0.05%,34.0,0.05%,34.0,0.05%,34.0,0.05%,34.0,0.05%,34.0,0.07%,33.0
聯邦商業銀行,652049.0,625055.0,698819.0,633993.0,647835.0,544858.0,578464.0,631772.0,606267.0,595550.0,662833.0,637542.0,774808.0,0.36%,20.0,0.35%,20.0,0.39%,20.0,0.36%,20.0,0.39%,20.0,0.37%,20.0,0.36%,20.0,0.38%,20.0,0.37%,20.0,0.35%,20.0,0.38%,20.0,0.35%,20.0,0.39%,20.0
遠東國際商業銀行,388564.0,398512.0,416506.0,370889.0,380397.0,309029.0,329624.0,367762.0,350795.0,346196.0,383622.0,364294.0,397522.0,0.21%,24.0,0.22%,24.0,0.23%,24.0,0.21%,24.0,0.23%,24.0,0.21%,24.0,0.21%,24.0,0.22%,24.0,0.21%,24.0,0.20%,24.0,0.22%,24.0,0.20%,24.0,0.20%,24.0
元大商業銀行,1197686.0,1048895.0,1065653.0,1097984.0,1037097.0,860175.0,976307.0,1020501.0,1016307.0,1050220.0,1066388.0,1132431.0,1420919.0,0.66%,18.0,0.59%,18.0,0.59%,18.0,0.63%,18.0,0.62%,18.0,0.59%,18.0,0.61%,18.0,0.61%,18.0,0.62%,18.0,0.62%,18.0,0.60%,18.0,0.63%,18.0,0.71%,17.0
永豐商業銀行,3094718.0,3053325.0,3462757.0,3196633.0,3420472.0,3089823.0,3325065.0,3567956.0,3442799.0,3427051.0,3884581.0,3772877.0,1640189.0,1.70%,10.0,1.72%,10.0,1.91%,8.0,1.83%,10.0,2.04%,7.0,2.12%,7.0,2.09%,7.0,2.13%,7.0,2.08%,7.0,2.01%,8.0,2.20%,7.0,2.10%,7.0,0.83%,16.0
玉山商業銀行,3762962.0,3546368.0,3608065.0,3551146.0,3290606.0,2810052.0,3099011.0,3273135.0,3237369.0,3412437.0,3399930.0,3355693.0,3877729.0,2.07%,7.0,1.99%,7.0,1.99%,7.0,2.03%,7.0,1.96%,8.0,1.92%,10.0,1.95%,9.0,1.95%,9.0,1.96%,9.0,2.00%,9.0,1.93%,9.0,1.86%,10.0,1.95%,6.0
凱基商業銀行,376947.0,350912.0,355746.0,358555.0,328284.0,269857.0,301734.0,319144.0,317758.0,338841.0,334828.0,356488.0,407715.0,0.21%,25.0,0.20%,25.0,0.20%,25.0,0.21%,25.0,0.20%,25.0,0.18%,25.0,0.19%,25.0,0.19%,25.0,0.19%,25.0,0.20%,25.0,0.19%,25.0,0.20%,25.0,0.21%,23.0
星展(台灣)商業銀行,255420.0,256047.0,290816.0,260208.0,270306.0,243748.0,253158.0,270260.0,258584.0,254908.0,279238.0,266240.0,156162.0,0.14%,27.0,0.14%,27.0,0.16%,27.0,0.15%,27.0,0.16%,27.0,0.17%,27.0,0.16%,27.0,0.16%,27.0,0.16%,27.0,0.15%,27.0,0.16%,27.0,0.15%,28.0,0.08%,31.0
台新國際商業銀行,5308377.0,5095947.0,5249025.0,5117088.0,4635430.0,3842225.0,4270201.0,4555239.0,4521760.0,4864538.0,4857247.0,5102021.0,5378142.0,2.92%,5.0,2.86%,5.0,2.90%,5.0,2.93%,5.0,2.76%,6.0,2.63%,6.0,2.69%,6.0,2.71%,6.0,2.74%,6.0,2.85%,5.0,2.75%,6.0,2.84%,6.0,2.71%,5.0
日盛國際商業銀行,80524.0,72279.0,86733.0,80939.0,82140.0,66090.0,73902.0,76070.0,73353.0,70096.0,79068.0,77282.0,82526.0,0.04%,35.0,0.04%,35.0,0.05%,35.0,0.05%,35.0,0.05%,35.0,0.05%,35.0,0.05%,35.0,0.05%,35.0,0.04%,35.0,0.04%,35.0,0.04%,35.0,0.04%,36.0,0.04%,37.0
安泰商業銀行,118514.0,103577.0,120935.0,92658.0,97190.0,79818.0,82493.0,93177.0,88174.0,85693.0,94391.0,86458.0,85045.0,0.07%,32.0,0.06%,33.0,0.07%,32.0,0.05%,33.0,0.06%,32.0,0.05%,32.0,0.05%,33.0,0.06%,33.0,0.05%,33.0,0.05%,33.0,0.05%,33.0,0.05%,35.0,0.04%,36.0
中國信託商業銀行,9563288.0,8690701.0,9284739.0,9220380.0,8297309.0,6882272.0,7713035.0,8293655.0,8326273.0,8928788.0,8923908.0,9425995.0,14624701.0,5.26%,3.0,4.88%,3.0,5.13%,3.0,5.27%,3.0,4.95%,3.0,4.71%,3.0,4.85%,3.0,4.94%,3.0,5.04%,3.0,5.23%,3.0,5.06%,3.0,5.24%,3.0,7.36%,3.0
將來商業銀行,,,,,,,,,,,,,48.0,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,0.00%,40.0
連線商業銀行,,,40.0,1427.0,11362.0,11963.0,17490.0,32902.0,44333.0,56745.0,70631.0,91162.0,135943.0,nan%,,nan%,,0.00%,39.0,0.00%,39.0,0.01%,38.0,0.01%,38.0,0.01%,38.0,0.02%,38.0,0.03%,38.0,0.03%,36.0,0.04%,36.0,0.05%,33.0,0.07%,32.0
樂天國際商業銀行,786.0,2169.0,3969.0,6741.0,8435.0,10790.0,12812.0,14213.0,13029.0,16785.0,18229.0,22727.0,24580.0,0.00%,38.0,0.00%,38.0,0.00%,38.0,0.00%,38.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0,0.01%,39.0
中央信託局,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中國農民銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
交通銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
澳盛(台灣)商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華開發工業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
第七商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
中華商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
大眾商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
慶豐商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺北國際商業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
高雄區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
花蓮區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
臺東區中小企業銀行,,,,,,,,,,,,,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,,nan%,
前20,58603475.0,57363468.0,58199783.0,56380294.0,53966186.0,47046503.0,51220287.0,54024314.0,53219559.0,55012371.0,56783163.0,58000040.0,64145671.0,32.23%,2.0,32.23%,2.0,32.17%,2.0,32.23%,2.0,32.17%,2.0,32.21%,2.0,32.23%,2.0,32.20%,2.0,32.21%,2.0,32.25%,2.0,32.19%,2.0,32.23%,2.0,32.27%,2.0
總額,61622601.0,60306157.0,61351819.0,59262022.0,56884578.0,49518640.0,53841004.0,56881662.0,55992264.0,57776316.0,59812420.0,60978206.0,67319790.0,33.89%,1.0,33.88%,1.0,33.91%,1.0,33.88%,1.0,33.91%,1.0,33.90%,1.0,33.88%,1.0,33.90%,1.0,33.89%,1.0,33.87%,1.0,33.91%,1.0,33.88%,1.0,33.87%,1.0
